digit,code
1,2210000021002100000021022222222444444654446544446544444444665444444446544446544465456546666600000000002100000021000021000000
0,100210000002221022222222432244443222444432432244444444444444444446654654444446665444466666666666076007600076007660000000000000000000002210
6,100002100000021022224444444444444654444456546544444465444324432222221002100000022221021021022222222444444446544444654466546546544446666666607666666666600007666600000000000002100000
9,022102100222102222224322224432444444443244432444444322444444324444446544444466665466666666666666666000000002222222243210222210000000076000076666665466666666660766076000000000000021
4,021002102222444444446546654444654654322222222100000210021000221000021000210022102222222244446654654654444665444654444654443222444466666546654654465444654444666666000021000002100766
1,10221000000210210210121022222432244444466546544444465444465444665444444654654444654445654666666660000002210002100002100002100000000
3,210222210022222222221022222222222222222444444446544446546654654444444444465444446544665465444465466666666660754666660000000022222222222210222210000210210000765465446666665466666666
6,022221021021002210222100002222102222222244444465466665465446666546546544665465466654665446546546654653243221021002102222222222222444432444446544666666546666666666076666660076000766
0,210210022102222210222210022221022222432222444444444444465444565444654654466546546546666544654666546666544666666666600766076000000002100012100021021002210210
5,102100210210222210022222222222222222222222244444466666666544666666666665432222224322234443244444444465466544666546666666666666666607666707666076600760002222222243243222222443222222
9,1000000000002102222222222222224324444444444444444444444444444465444654444665444465466666600000022100000021000000210007607666600760760
4,1000022222244444444444446654322432222210002210000000000000210000002102222444444446654444444444444444444444446544444444444446666660000000000000766666666660760000760002100000000
5,210000002100222210222432222222244324322444444324446666660007600766666666544666654444443222243244432444444654444444465446666546666666607600002222102102221000022107660076076076000000
8,021002222221022222222222222243222222443244444444446546654432222224322432444444654665465446546666665466666666666666607666076666000000765444444666600000000000210221021021007607600000
8,1000022243222210000002221022222222222224324444444465444466546544443244444444444444465465465446666665466666666666660760000000000000210221002102102100007666076000
2,102222100021000000221000000766546666666654666666000002222100222222102222222222224444322444665444444444446546544444466546544443222222224444466666666666666666665446666546666666666660
1,221021021021002222100021002222102222224324444446546666544446546666544654654665444465465444654466546546666544654666666076000000210221002100022221000022210002100
8,1000210000221021002222221022222222222244444444446544666654446544446546546654444444444444654654466665466666666660760000000021002102210210021021000000760
1,0000002100000000210000002222222244444444654444444465444465444444665444444322444665465446546666660760000002100002100000022100021
6,210221021002102102222100210222222444444446666546544654666654444322100222222222222222444444444444466546546544665465466654466665466666666666607666600007600000000210210000221021000021
1,1002100000000210000002102222444444444444444654444665444446544444444444654444444466666600000000000000021000000221000
9,000021021002222102222222244443222432444432244444665444465465465446654654654444654665444465466666600000000221021000021076660076600000000000000221
3,222102222222222432222224432432244444466544432222443222222224443243234444444666654444654665446666654666666666666666666660760000222222102222222210210021022100007666666076666076666666
4,210000222102222224444465446546654666544443222222221021002100022221000021022102100210222243244446546654654465466546544324444466666666544654654654444665466666000000210210766666666666
4,100022100222444444444444444444324322222222107600000000000760000000022222244443244444444443244444432444444444444432243244444444666666076007600000000766000766666666666666666660000000
4,00002102100002210222224444654654446544322222222102100002100002222444444444444444665446546544465444466544465444465432444466666600000000002210000210000210000076666666666007600021
9,022102100222222102222222222224322224432432444654444654665444465444654444654665444444446544654666666000000210002210000210000210766666666546660766660007600000021000021
9,2210210210021022222222222222222432244324444444465444444446654444444444446544444444465466666600000000002100000000000766654666607666076000076600000000
1,00210002100002102210000210222222224324444654446544446654654465444654444446654654654465466544446546666666666000000210002100221000210021000210221
2,000221000000007660000007666665444666666076000210021022222222222224324432444324444444444444444465446544432443243222243243224444666666660766660076666000765466654666654466666666660076
4,210000210222222224444444465444654532222222221000000210000002100002210222222224444444444665446544444465444444446654654444444444654465466666666000000000021000076666666666666666607660
6,22102100002221022222222432244324444444465466660765465432222244322222243222222432444444444444444446665446666666666654666660766666600766660760000760000000000000000000210210000
9,000000210000222222432443210022222244322243224444444444444444444444444444444444444444666666666660000000000000000000000765466666666076000760076600000221
9,221021000022210222222222224324432444444324322444444446654444444444444444432244446654666660767000000000000007666666666666660076600000000000000000
1,10000000021000000000210222222444444446544444444444665444444446544444444446544444466666600000000002100000000000002210
3,221022210210022221022243222222443244444444444465444432432244444444444324446546654465466666666666607666666546666000076000002100222210000000021022222210222100002210000000076654654666
8,322222222222222102102210021022243224444665432244444466546666654444666654324322224432222224324322224444444444566654666666660766666600760760766007600000766600007666600076000076600022
0,321021021002222102222243222222224432243243244322432444444444444654466546546666546666666666666666666544666666660076076666000000000000000210002210210022
8,210021022222222222224324444654654666607654432432432210210210022221021022221002221022224324444654665466654466546546665446666546544432444465444444446546654466654666666660767076000000
5,210221002102222222222222224322244324444466654444322244443224444444432444444444444666654444666666666666076666000076000000002222224324432222222210000000000076076666546666654666666660
6,0210221002102102222100210222222444444666654654666654444654654465466544465443222222221002222224432432444444654446665446666546666666666660766660000760000000021000021000221021000021
2,210000222222222222222224322222244324443244444444444654446544446546654654432222221002222102222222244466544654666654666544666654666660766660000000000021000221000021021021000000000760
8,21022100222102222222222222432443222222224446544446654654444654654324444324444443244465444465466666666666660766600760766076000021000221002100076076600760000000000
8,100022100210222222222222222432443244465466660007666666665465444444324444322100210222102222102222100210210222243244444466665466654665446665466665466654654466544444444446546666666666
4,210222224444444444444654444443244432222221022102100002100022222243244432444444444443224444444432432432244446666666607660000760000000000760000766546544654654666666666660760760000007
8,100000076600000000000002222222222243222443244444444444444444446544446665444444324446544446654666666660760000760002100002100002210210760
2,100210222222222243222244443244443244444444446544444432222221002102222221022222244465444444665465446666666654666654666544666666666666666666666600000000000210221022210022221000210000
3,022102222222210022222102222222222243222444444654666654465465444432432222444324444444465446654654666666544666546666666666666660760000002222222222102222221002221022100007660760760760
9,10000210210021022222222222222243222244443244444444444444444444446544444444444444444666666000000000000000000000076666666666666660766600007660002210
1,100000000000000000222222224444444444432244444444444444444444444444444444444666666660000000000000766000000000000000
5,100210210000002222222243222222222222222224432244466666666666666666666665444465444665443222210022222244324322244444444444465446546546654465466666666666607666600007600007660000000121
2,222222222222222222222222222222243244444444444654654665446546546546654465466665444654432222432222222210222222222210222222100222222444466665465466666654466666666665466666666666666607
9,2222102102100222210222222222222432222444444444444465466544446546546544665444654654465466544446546666660000002210210210021076660766660076000000000021000000
6,21022100002221021022100222102222222243234444466666607665465465446546666544446546546654322222222444444322444466544465446665466666666666076007600000000000021000021022102100210
8,10021022222222222224321022222222222243222244324443224444444466544666546666546665444444444444444665465446665466666666076666000000000000021022100007666607607670000000000002210
4,210021000210022222244444465444465432222210221000021021022100210222222444444665465465446654322444466546665444654444665465444465444654565466666000000002102100002100002210766666666666
4,2222444444322224322221000000002210000002100222222244444444432432244444444466544465444444444444444444665446666660000000000000766666666666707666600007600076600002210000210
9,221021022210022222222222102222243222244444444654444444444444444444444444324446544444466666666000076600000000002210000000000000766544666665466666666076666000000002100
9,210221022210022222222222222222222224432224444446546546654465444465465444466546544444465444465444466666600000021000021000000221000021021007666666666666666660760000002100
0,222100002210002100210222222224444443243222244324322444444444444444444444665446544444465466666666666666666666666666666666600000000000000021000021000002210000210
9,022222210222210022222102222222222222444444444444465444665444465444654465466544465444465444465466666666000000210002100002102210000210766665466666666076000000000000021
8,00022100210222222224322244322224324324444444432244324443244446544444654466546546665446654666666666666076666007666000000000000000210000000000000000021
3,322100210221000217607666607600000022222243222443244432244444444444666654446544444444444446546654654466654666666660766000000002210022244443210222210000007666600000000222
1,210000002100000021000000222222444444444444444446544446544466544444465444465444654444666666000000000021000021000022100000
8,10000000000022222222102222222222432222444444444444466544446544444324444444444465465465446666665466666666666660000000000221002102100002102210210760076607607
3,102100222210222222222243222222444432444444444465443243243224322244444444444654654666654466666654666666666607666666007666000000002102222222244465443222222222222102222100210760766666
7,102222222243222222222222222222222222444465432444444444444444322432222234444444666654444443244446666666600000000760076666544446660766666666660076600000000222222222221022222222100000
5,100210222222222222222224322222222222222222444444666660766666666666666666607666666546544444432210222100222222222222222443222432243243244443224444444444444444466546665446666546666666
9,21002100022221002102222222222224322444444444324444465446654446546544446546654654465444654565466666000021000210210022107666666660766007600000000210002210
5,210022222210210210021022222222444432244466546544654666654666665443222222222243222432244444444444446654654666544665466666666660766600000000222224322102100766665466666000000000076600
6,0000002100000022224444444444444444444565444444446544432443221002100021002222222222222444444444444466546665446546666666666666076660000766000000000000000002210000000021
0,1021022100210210000222210222224322444444444324444444444444444465444446654444666546544665466666666666607666600007600000021000000002210002100210
3,322210222100007666666666666000000210222222222222432222443243244444444654654465432432444432444444444465465444466666666666666607666000000222222222222100000000000766666666076660000000
6,10000210000210222222222243224444666666666665444654444444444444444443210022102222222222222243224444444444444665465446546666666666076666007607600007660000000000000000000002210
0,0210021022102100222222102222222243244324322432444444444446544466544446546544466544666544466665446546666666666666660766600007660000000000221000000210210022100021
0,002102221022221002221022222222222222243222244444444444446544456546546546666544654666654666665466666654466666600760766076000000002102210000210210221
9,022221022222210022222222222210222222224323444444466544666546654444654654654444666654654654444665465465446654666666660000221000210222210000222100002107666666660766600007660002210210
9,2100002102222100210222222224444321000022224444666
4,22222244444444444324322222222102210000000000000000000022222222444444444444444444444444446654444446544444444654444666600000000000000076666666666660760076600000000000000000
9,10221021002222221022222222222222444444322444432444446544444466544444444446544324444446665466660760000000000000002100000022100000076666546666666666660766000000
4,221021000210000210221002221022222244444444444444444444444432444465444444444444444446666660000000000000000076666666666666665466654666607600002102222102102100
1,100000000000000022222243244444444432444443224444444444444444443244444444654666666660000000000000000000000007660000760
4,221000210022222222444444446544665444444322222222222100210000000000000000022222244443244444444443244443224444466544446544444432444444446666607660076000000000000760076654466666666666
9,210022221022222222222222222224322244322224324322444466546665444466546665465466544654654654665446546546654465466600000000210210022102100002221000766666076666660000766000221000000
6,2210002102100002102210000222224444446544444465465444466546543222222224324444444444465465465446666546666666607666000000000000021000021000210000
2,210022221022222222224322244322224322244443224324443244446544444444443244444465466666607654654466665466666666076660076607600007600000000210210222222102222432222222243210007600007666
0,0002222100210222243244322222210022222222443222432244443244444654444665465465446654666546546666544666666546666666666076666007600000000000021000000221000210021
7,222210222102222221002222221022222222444444444465446654654444654654665444465465465444466546544446546666660000000021022100210002100210221000210021021022100007665466654466665466654666
7,221021000021022222222222222222222222244444444444444444444654446654444654446546544446654444654666666000000221000210000210000210221000210000210000007666666666654654466546666666600000
3,002221000210221007666666666665466666000000002102222222222222222243222444432244444466544465444432432243244444444654444665466654466665466666666666666666076000021022222222222222210222
1,100000000000000021000022222243244444444654444665444444444444444444444444446544446666666600000000000000000000210002210
2,210021021022100002107666666546666666666000210022221022222222222222222432444444654444665444654465465466546544324322432443243222222222222244466665446666666666660076666000760076666544
3,210021022222222222222222222222222222432224432244444444444466665446666543222244432444444444446546546666544666666546666666666666666607600000022222222222222222102222221002100000076076
3,100000000210022222222221022222222222432224444444465444465466665443244432244444444444446654446544654666666666666666076660076666000000002222222244324322222222222102100000000000766660
3,100002102222222210210122222102222222243234444466544446544465446654654654322244443224444444466546665446666546666666666666666666660767000221022243222222222222222102222102176000766666
5,000221000022222102222102222100222102222224444444465466666654466665466666654654444324322444432444446544665444654466654666666666660760076076600000000222243244324322432102222100002100
4,10000210000210222244444444665444444444443224322210210000002210000000022222432244466544444465444444446544444465444444444444466666607600000000210000007666666007666000766000000002210
8,1000221002222210222243210222222224324444443224444446666544446544432444444444444444446544654666666660766666666007660000000000221021002102222100076600766607607660000
1,0000002100000021000000222222432444465444444446544444444446654444654444444444654444666666660000000021000000210000000000221
2,022100021002100076546666666607600002102102222100210222222224324444444444444444446546544466544322432222224444446654666076666007666544665465465446666546666666666660767000000022100222
3,100022100222222221022222222224322244322444444444444444665465432444444446544446544465446666546660000002100021000021000076544666000000210222100221000210000766666666666666654654466660
9,1002102102100222210222222224324432444322444444446654444446544444465444444446544444466666600000000000000000000765446666007666076600000022100000
6,1022100021000000000222222102224444446665444665444444654444322222222444324444444465446544466665446666654666666076000000000002100021000000002100
0,210222210210021022100000022222222444432444444444444444446544444466544465465446546654654465466666666666660760000000000000210000221000210210000
7,102222221002222222222221022222222222224444444444444446544444466544465444444654444654446654444666666660000000022100002100021000021000221000000210000766666666666665465446666660076000
1,000021000002100000000121022243244444444654444654444446544444466544444654444444446546666660760000210002100002210000000021
5,222210000000022222243222222224432222222222222224446654654466666666666666600765446546654654432222224324322224322244324443224444446666546544666654666666666607666666007607600000000222
6,10002100221000222100210222244446544466546544654446544444432222243222222443244444444444466654466666654666000076607600007600000000000000210000
4,222100210221000022222444444446544654654665446543222222432222221021000021000002210000002100210222243244446544444444665444465465466544446544465465446654654444654666666000000002102210
8,0021021021002222102222222243222443224446666546544654665465444465444324444444444444446544654666666660766000000000000022100002107607660000000000221
3,100222221022221021000076665466544666660076600022221022210122222102222222222244446654444444465444444443244444465444654444665465465446666665466666666666666666076667000000022100210222
7,100002102222222243222222222222222222224432444444446544466544444465466654466546544465446546654654466665466600000000210221002100076666000000221022222222222210021022100021766666666666
4,221021000021022222244444444654665444444654432222222222100221021000000000022222244444444443243222222444444446666666654444444444444446654466600000000076000007666666665466666654666666
0,221000210000222222224322244322224324324444322444444444444444444444444665465465446666546666666666076007607660000000000000000000000000000000
4,100000022102222222244444466544444432244444432100210000000021000221002224444324444446544444465444322222222444444666666546544446544444466546666607660000221000000000076666007607607660
1,10000002100000000000000022222244444444654444444444444444466544444465444444444444466607660000000000022100000021000
3,221022210210000766666666660760000210222222222222243222222224444444444466546546665446654322224324324432244444444446654666544666654666666666666666660000000022222222432210222221022100
9,21002221022102221002102222222244443224444466544446544446544444654444446654444446544444466666600000022100000000002100007666666666666600000000002210
3,002222221022222222222244444444444446544465443222222222222432222222244432344444446654444654654466666654666666666666666666607660000002210222444322222222102222222210221002107607666666
7,1000000222222432222234322222432222432444432222444444324444465444444446654465465465444466666666000000000021002102102210021000000007607666607666666007666666660760
9,1000000002102210022210222222444444444444444446544444444444444444444444444444666666000000000000000000000000766660760000
5,022102100222222222222222102222222243222443224324446666660765466666666666666654466665466654322222244322222222224322243224324444444466665446546665466665446665466666666076666666670002
1,221000210000210002101210222222224444444444665444465444465444446544665444654444654446545654666666660000000000000221000210000210210000
1,10000000022100021000022222222432444444444444465444444444444465444444446654446544654666666660000000000000002100000000002100
4,100002102222444444444444565444322222222100000000000000000000000022222244444432444444654444444444322224324444654666654444444444444666666000000000000076660766666666666660760000210221
5,210222210022210222222222222222432222224432222444446666666607666607666666546666665465446666544432244324324322224322244322432444432444444446665466666666666076666600766076000210022224
2,1021000000000000076076076666000022222222432222444432444444444444444654444444444324444324444446660076000766546546544654666666660000000000210000210222210022210
7,222100222222222221022222222222222222224324432243244444444654444446654654654466546544465446546654654465466666600000021022102100210210001210210002100221000210000760766666666666665466
5,210022222222221022222222222432224444654666666666666666546544324322222243222222222222222222244322432444444654665465465446654654666666544666546666666666666666607670760000000000000000
0,102210210022210222222222222243222222443222432244443244444444444444444446544444466546546544666666546666666666666666607666600760760766000000000000000221000021021000000
6,10000002224322444444444444444444324444444432432243244322210000002210000210222432244443244444444654446654465466666666076660076666076000076000766000000000076000021000076000
0,10210022222222102222222222222432224432243243244443224324444444444444444444444654665465446666546666666666660766660076076660000766000007600000076666000000002210000210
9,1000221002221022222222222224324432432432244444444444446666665465444466544465465446544466544446666666600000000002210021021000021022107666607600760766000000
5,210000210002210021022222222222243224444666666666666654446532222222243243243224444443244444444446544444466544666546666666666666660766600766000760000222443224324322222222222221021021
2,100222102222222222222432224432244432444444444444444443222222221022224324444654666654666666544666666660076544666666666666666660076607600000021022102222221022222222432100000076000217
5,102222221022222222100222222222244322222222222224444654666607666654666666666666076666546665443243244322444432444444444654444665465446666666666007660760000000222244324322222210210000
4,000021022224444444466544444432222221000021022102100002102210000210222444444446544446546654444654654446544665465444654465444665446546660000000021000021021076665466666666000000000021
0,102222100002102222224322244322222243243224432444444444444654444444466544446546546666544666546666666607666600007600000000000000000000002100000000
3,222102222100000021022100766666666654666660766076000022221022222222224321022224322244443224324444654665444465466665466654666654432243244443244432444466666666546666666666666666607666
5,210210022221022210222222100222210222222432444444666666546666666654465466665465443243244444444446546666666654466666666660076666000002101222443222222222222210076607666076000000210
0,0221021002222222222102222222222222222222243244444444444446544456544466654665446546546666546666654466666666666666600766076000000000000000210221000210021
4,222210210222222444446666544666546654322222222222222210221000210000002100002222224444446544466544444444432222222222244465466666666076666546544446654444446666600766000221000021076666
2,100002222222243222222222222443222222432432244444444665444444654444654324324444322224324322444466666666076666660000766660766654666654666666666607660000002222102222102222210022102102
9,10210000210000221022222222432443244432444444444446544444444444444444444444444666666076000000210000000000000766666076666000000760
8,00210210210022221022222222222222244444444446654466654654444665444654444322224322243222244324324444444466666666666666607600007607600766076076660766666600000000000002100022221
3,022224322221022222222222222432222444444444446546654444322222243222222432444432243244444465444665446665466666666666660760076076600000022102224444324322222222210217600076666076666007
0,0000210210021022222243244322100210222222224444324444444444444444444654444446544466544654654654466546666666666666607660076076000000000000000000021000000210221
5,100210000000022222243222223122222222222244446546666666666666666654444665444322222222222222244322224444444444444444466544466654466665466666666660766600766000222222224322221022210221
6,210221021002102102210021022222222444444654665465446546546654465432222222222222432444444444465444466546544666546666666666666666666666000000000000000002100002210002100210
3,222222222222210222210210076666660766666654666666660000021002222221022222222432222224432222432444444444465456543224324444444465444466546665466544666665466666666666666666076666007607
3,002221021000076666666666666600076600002222102222222222222224322222444432244444444446654432244444444444444444665444654466666654666666666666660766000000002222222222222222210000007666
2,100000022102222222222222243224432432432444444322444432444654444444466544322432432444444666666666607600766665446666666666660076607600007600000000210222222432222234322222100000000000
0,100022100210222222444444665465444444444444444443244443224444324322222222221022100000000000766000760000007600000000000002224444324443224444324444443244444444444444444444465446666546
4,210000210000222344444444446654446544324322221021000021000221000000210000222222444444665444654444446544322222222224446666666654666666544654444465444465444565466600000000210000210007
7,210022222222221022222222222222222222432443244444444446544446546654654654465466665444654465444666654444666666660760000000021002102210210021021022102100222102210210076666666666666666
2,2100000021000022221022222243244324444444444444444444446544443243244444466607654444446654666666660760000000000000002100222222443210000000000000000000076546544654444456660076000
0,0000000000000210222222222224322244324322432444432444322444444444444444446654465444654466665466666666666666607666660076666076000000766000001210002100002222102221
1,10221000000210000002102222222244444444446544322244466600
1,210000210002100002210000002222243224444446654444654446544446544466544654444465444465444565466666666000022100021000000210000210002210
8,10000000000021022222244443210022221022222432244324444465444466544446665465466544444444322444444446654444666666666666660766000076000000210002210022210000076000000
8,1000021021022100210222222222243244443224444443244444444443244444444446544446544446666546666666666660000766000000000000760076000000000000
3,022222222102210210076546666666666666000002100222222222221022222222224444324444465444465444466665444324444446544444465465466544666546666666666666076660000000000022222443224322222210
8,002221021022221002102222222244444465465466665446546666546544324322102100210222210210222222224446546654465465432224322443243244444444446544654666666666666666076007660007600000000000
2,222100222210222222222222222224322244322432432444444322444444665444323432444446666660766607665466666654666666666654466666600766666607600000000002222102222222222222222243222222222222
0,10221021002102222222222222224322244322444444443243244444444444446544465444466546546544666654666666666607666007660760000007600000000002100000000210000
4,021000022221022210021022222222432244444444444446654444444465444444654444444444444446666076000000000000021000076000766607665466666666000000221021
0,210210022221000210021022222243222244444444444324444444465444444665465444654465466546544666546666666666607600000000000000000021000002210021000
9,3210222221022221002222221022222222222243234444444665322224444444444446546654444446544444444654444666666000000210000000076665466666666666076666666607666000076600000000221021000022
2,022222243222102210000000007666666544665465466607660000002210210000222312102222243224432444324444322444444444444665444444654666666544666546654666544666654666666666666076700000002210
5,100000000000002102221012221022222222444444444444444444444432444444654444444465466546544666546666666666607666007607666607600000000000002222222244443243222222432222221021000021076666
5,100210210222222222222210022210222222222224444324444466666654466666666546666660766666654444443224322243244443224444444466544465446665466666666666660766670760002100002222443222222222
0,021002102210000210222222444444446654654465465444565465465444466544465444444322221022222222102100222210210210022100021000000000007666607600022222222224322444432444444444444446544665
7,210002210000002100766666666666660766666076600000022222243222222443222222222222222444444444444665444465444654444446544444466544444466666000000002100000021000000
3,221022210222210217666666076666666607600000022222243222222224432222243224324444654665465446665466543224324432444444446546546654466654666666666607660076000000002224432243243222210210
2,310022222222221022224322222222443222432244444432444444444432222432444444446666666666654465465444466666654666666666600000000002100002102210022222102222100000076000766666666666666666
0,222100222222102222222222432222443222432222432444432244432444444444444444654444666654666666546666666666666660766607666600760760766000000007600000000210000002210
9,221021021002222221022222222222244443224443244444465466544654324444446544465465444444665444466666000000000000021000210021000002210076600022100007666666546666544654322222222444465466
4,100022100210222444444444465444444444443243224321022210002210000002100002222224444444444466544444444444444444443224444446666660760000000000000766546666607666607600760766000000000000
6,1021000021022100210222222444444665465444465444654565444322102222222222102222224324324444444444444654446544666654666666666666666666607600766076000000000000021000002210021000
7,102100002222222222222222222222224322222244444444444444444444654665444444654446544446546654444666660766000022100000021021000021000221000021000000766666666666666666666660760
2,102100002102210021022222243222443243224444443244444444654444446654654446544322222244444466666666666666666546666666607660000000000022102222243222210210210121000002100000000076666544
1,000021021000021022100002102222224444444466544446544465446546654446544446546544444444445654666666660000000000000221021000021000210221
3,222210210210022102222222222224444444444444322222222432244444444444444466544444465444654444666666000000210000002210000002100076076654654654444665466666000000210210000002100000000766
5,100022100210222222222222222222222432222444444666654666666666666666665444444322443222222224322244432444444444446544465446666546666666607666007607660000000022222244443222222221000000
5,100022222210022222222222222222222222222222222244446546666666665446665465433444324444446544446545654654654466666666666666600760007670760000210222222432443222222222100000076600760766
2,100000000210221002222210222222222224324444444444444444444466665444444444432244324444465444466666607600000076654666546666666654466660000007600000021000022222222222102222210002210000
5,210022221022222222222222222432222244322444666666666666666666665444465432432222443222222432432224322443243243224444324446545654666666666666666666607666666660076666660760766000000222
9,221021022210022102222222222224324432243244444465444444446654444446546544444465444444446666660000000000210000002100002210766666666666666666666076000021000000
5,221000210022210222222222222222222222222444444654666666666654666666665443222222224324444324443244444444444444444444446666666607666665466666666076600000000222222222224322222100000000
2,210002210021021000221007666654666666544666666000022102102221012221022222244444432444444446546654444654654654466544465465444444444446666076000076546666660002102222100210007654665466
9,222210222102222100222222221022222222222222244444444654444666654654665446546546546654465465465466544654654444665466607600002100021002210210210021076665466666666076666000000002102210
3,210222222100222222102222222222224322222222343244444444654446654466654666654444444444446544654665466654466666666666666666007666600000000210222244443222432222102222100210210000766666
1,221000210000210000002102222224324444654446544444465444466544444465444446544446544456546666600000000000002102100000021000000
7,0000000000022243244322221002222222222443244444444444444444446544444432444444443224444665466666000000007660000000000000221000000002100007666666666654466546546660766000221
2,321002222102102222222100222222222222222222244444444444666654444446654444322222224444444456666666666666666665466665466544666666666666666600766000000221000000222222222222222210000766
4,002100021000022222244444465444665444465465443222222222222222222222210000000000000210000002222224444446654444444444654444444444444444444444654444446666000000000000000000007666666666
1,100210002102100002210000002224324444444465444444654465444665465444432444444654446544654666666660000000021000000210000210002210
4,221000210000222444444444444444322444432432432100000000221000210000210000221022244444444446544444466544444444322443244466666654444443222244446654666666660760000000000000766607666600
0,10221000021022243222244322222243222444432444443224444444432444444446544446654654465466666666666660766600760766076000000000000000000000000002100
2,321022222222222243234443244444444444444444324322224432222221002222210222244446546654666546666666666607666666666654444654665466666666076000000002102222100222210222100000000000007600
4,210021021022100222102222224444444465444444665444432222100222210222102222444445666546546666546665446666665465444665444465444465466666600000000210000221021000000760754654666666000000
2,022222222222222222222444432444444446544444432222222222224322222222222444654466666666666666666666666666666665466666607600000021021002210210002100007666666666666666000021
6,21000021021000022222222444444446546544654446654465444444444432432210000000021022222222224324322443244444444654446666544654666666666607666600760760766000076000000000000000210002210
6,21000221002100021002102222224324444666546546654465444444654446544443222224322444432444446544666654666666076007600076000000000002100021000000
2,1000000766076000076076007666607666000000002224322234322243243224432432432444444444444444444444444654654465466666666666660766600000000000002222222243222222221000
9,02221002222102102222100222102222222222244443244444444654665444465465466544446546544465446654654654465466666666000021021021022100007666654666666666666607600002100022102100210221021
5,210000222210222222222222222222222222224322222244446546666666666666666666666666665444465466665432222222222244322222222432444444444465465446654666546666666666666660760766007600022222
3,100002222221022222222222222222224324444446544446543222432244444432444444654444444466544446546666666607600000022243221021000021000000000076076667076000002100221076666666666666666666
3,100000000021022222222224324432244444444444444432432224322432444444444444465466544666546666666666666660766666600760000022222243222222222222222222210221007660760760076607666666666600
2,210021022222222222224444324443244444444654444654446544322222222222222222222222222444654666666666666654466665466666666666666654666666660760002100221021021002210210002100000000000765
1,21000000210210000221000000222224444444444444654446544446544466544446544465444444444654666666000000002100000000210000221000
1,10000000000076600000022102224324444444444444444444444444444444444444432244444466666666000000000000000007660000002210
8,0021022210222222100210222222444444446665444466544432222222222244324444444444654444446654654666544666654666666660760000000000000002100000076660766660000000022221
0,00002221021002222221022224322222443224324444444432444465444444444465466546544654654666654466654666666660766007600000000000000021000221000000766000221
5,102100000021002210222222222222224322224444446546666666666607654654432432222432224444324444444444446544446544446546666666666607666007607660000002222224432222221002100000000760766666
4,222222224444444444654432222221002222210221000000000000021022222243244444444444443243224444665444654444444444444444446546666666607670000000000000076666654666666546666076666660000000
3,100000022221022222222222222222432443243224444446654446544443244444444444465444465465446654666666666607600000000222432243210210210022100000076607666666666666000000002222221022222102
3,2221000021022100007666666076000022222102222222222243244444465444466546546544324324444444465444654465466546544666546666666607660076000210222243222222102100210210001766666600000
9,1002102102100221022222222222243244444444444444444444654444444444444446544444444666666000000000000000000002100000000765446665466666607600000000
5,000000000210222222222222222432444466665466666666544444432222224322224432224324322444432444654444665466654654466665466666666666607660000002222224321022222210210022102107600766076666
0,10021021022221002222222244321002102222224324444444444444444444444444444465444444654665465446546666666666666076666600766076076000000000000000210000210002210
2,021002210222222222222222222243222443222243244443224443244444465444444665465444653222222444665466607665466666666544666665466666666666076666670007600000000000002102222222243222244322
5,210210022222222102222102222100222102222432444465466546665446654666665466666654465432224324322443244444444444466665446665466666666076666666666707600000222222222243222222222102100007
6,10222100221022210210122210222222224444444466665444466654654665446543222222444324444446544446546654654466654666666076666000076000000000000000002100002210210
9,221000210022210222222222224324444443244322100222444444446544665444654654444444465444432444444666666000076000002100000076666666666666660000007600000000002100
0,002102102222100222222222210222222224324432244444444443244444444654444444466546544654666666546544666666666665466607666666007607660000760000000000000021002210210210221
6,2100000022100000021022244444444446544444465444465444444321002102222222244443244444444446544446665466666666666076007600000076000002100000021000000
1,2210210000002102102210000222222224444444466546544654446544446654654444446546544446654444446546666660000000000000221021000021000210000
5,1000021021022221002222222222222222222222224432444666666666666654466666666665444444444444444444446545654666666666666666077000000000021002222444444322222210210000760760000
9,210221002222222210222222222222222224324432444444446544465446666546546546654465465465466544654446544446666660760000000021002100022100210210210221007666666660766076000000
6,32102102102100221021021002222102222222244444444666654654466665465465446543222432444432244444665444466654666654466654666666666666666076007660002210000210002100002210210210022
3,222222222210221007666666666666600000000210222222224322222222222444444324444446544446666544444444444444444446665466544666546666666666666660000000000000222222443222222221002221000000
5,021022221002222222222222222222222222222222224444654666666666544666666665466607666654443222343243244322444444446654465465465446666666666666666660076000000222222443222222100222102210
5,002100021000022222222222222222222222222444444666666546666666666666654665443222222222224322243244443224444444444324432444666666666654654466665466666666666607666600000000210022222222
1,10000000076000000002222222244444444444324444432244444444324444444444444444446546666076007600000000007660000000000000
2,10000002210222222222222432222443243243244443224444444444446654444654654653243222222432444444666666660766670766666666660000021002210210210021022100000076600076007666076666546666660
8,1002100021002222102222222222222222243244444444444446546654444654446544654444444466544465446546666666607600766000000000022102100210760007600000000
3,210000222102210217666666076660766666666000000222222224322222443222243222222432444465466546544654654324444324324444444444654444666666666666666660766600766660000022222243222222432102
6,210000002100210222244444444446544665444444654444444432444322443210000000002102100022221002222224432444444444444444444465466544666546666666666076666007600076007660000000000000000000
1,0221000000000021000022222243244444444654444444444444665444444444443224444466544446666666607600000000000000000000000000021
7,222222222222222432222222222222443222224322224324432243244444444446544446654666666546546665446666665466666654666654466654666607600000021022221002222221022210222210022222210210210221
