digit,code
5,000000000000221002221022222222222222244444465466666666546654465444444322222243243244444444444446546546666665446666665466666666076000000222222222210222222100222210007666666666660076
5,222222102222222222222222100222222222222222222444466665446666666666666666665466666666666544666654322224432222224322224444444444446666546666666666666666660000002222224322221022221007
8,00007660000000000221002221022222222222222243222222444444446544665465465444466546544444465444654444666654666545666546666660766600007660002210021021022100210210210221
8,102100222222102222222222222444444665444444443221021021000000222222444444446544466544654444432444444444444465444466654666666000000000000000000002107607666607666007666607600000000
2,100022100210222222222222432244443244444444444444444654444665465465444432222222222222221022222244444665446666666666666666666666666666666546666666600000022221022221021002102100002210
0,002102222221000000222222222243244324322432443244432244444444324444444465444444665466666654466666666665466666666076666666666000076666000000000000021000221000021021000221
1,00002102100022100210002100221022244444444446544665444654444654446544665444654654444654665444466666666000000221021000021021000022100021
4,022102100210222222222244446546546544446666543222222222210002210021021022221002102222224444446546654444654654665446546544465446654446546544446544444466666607600000021000021000210022
0,100002100021002210222222224324444443222222444444444444444446654444446546544446544446666546666660760000007600000000000760000000021000
6,102210210022222210222222224324444324446666660760766654666654444666654446544444444444443243224432100210002210000210222102222100222222224432432244466544444444654465466546665446546666
3,210022222222222222210222432222222244322444444443243243224444444444466544466654665446665465466666654466666666546666660766670000000000222244322222222100222222102222221021002222107660
7,210000002222222243234322222222224324444444444444322222222444666546666544654444444444444446546666000000000000000000007666666660002102222222210000000007607666666666654444444466666600
1,22102102100002102210210021022222244444466665465465444465444466546544465444465444665444465444465466660000000022100000021021000021000000
1,100007660000000000000002222432444432444444444432244444444444444444444444444444666666000000000000076000000000000
1,0000002100002100000021022222244443244444654444654444654446654444446544443244465465446546666666600000000002100210000000021000221
4,210000210000210222222444444444444465465444565444322102222210000221000210000002100002210222224444446544444444654444444432222224444665466666666544465444444444446666666600000000000002
7,21002222222210222222222222222222243222244324444444444654444654446654444654654446544444466544654666076600000022100000021000021021000221000021021000076666666666666666666666666666000
0,1000000222222222222222222243222244324322224444324444444432444444444465444654466544465446666665466666666666666076600760007600000000000000000000000000000210
2,100002102222222222222222243222244322243224444444444444665465465465446654654322221022222222222222244466544666546666665466666654466666666665466666666076700000002210021022221021002102
9,100000000021022222222224322224432222243224444444466544444465444444444444444446544444466660766600000000000000021000000766666607666007600000
2,022222222222222222222222222222224324444444465444465465446666546544465446654443222222222222222222222244322222244444666666666666666666666666666666666076666076660000000000021021000221
0,00222102102210022210222222222222243244324443224444324444444444654665444465465466665446665466666666546666666666607666076600000076000000210000002210210210221
5,210000222222102222210122222222102222222222444444666666546666665466666666665444465432224432222224324444444444444446546666666666666546666666607666666660000000022222222432222222222210
6,021022100210222102210022210222222444444654446666544654654666654465465466544446544432443221000000222100222222222222222444432444654444446544666666546666666666666660766666600760760000
0,2100210222210000210222222432443243243224432444324444444444654444446544444466546544654666666666666666000000766666607600000000000000000000210221000
8,0021021000022221022222432210222224322444444446666544666546654654444324322224444324444444444444446665466666666666660760076076600000000002210000007660000000000221
9,1021002222102222222222222224322244324443222244444444444444444444444432444444444444466666076600000000000000000000007666666666666666666666076666000076000000210
6,210021021022100222102222222222222224322234446666666666666665466546665444465466544654654322222222222222222224322224444444444444446654466666666546666607666666660076666076000076600000
2,000210022100000000766666666076666666600002102222222222222222243244324322444444446654444446546546544446654446544322222222222224444446666666654666666660766666600760002102100210221021
0,21022100210222222222222432222224432222432224444322444444444444444444466546544446546654654466654666666666666666076666007600076000000766000000000000000221000000210
0,102210210021022222222432443224322243244322444443244444444444444465444466544466654466665466666666076007607607660000760000000000000000000210000
7,10022222210222222222222222222222222222243244444465444444654444446654446544444465444432444444654666666660000000000000000021000021000000221000210000766666666666666666546666666600000
2,210021000221000021000210076000766666666546666665466666600000222210022210222222222222222224323432444444444444444654446654444654444443222222444446666666666076666666665465446666665466
0,2100210210000222210222222222243222222443244432244444444444444444444665444654444666654654654466665466666666666607600766076000000760000000021000000210002210
4,002102221022222222222444446666544654666654654465432222222210222222221002102210000000000210000222222432444465444444444444444665444654465444444444432444444666666660760000000000000002
2,100222222102222222222224324444444465444465465444466665444654432222221002222222222222222222222222244444466666666546666666666666666654466666666666007666666660000021000022102102100222
0,100210210210022221022243224444444444444665466600000076544446654444654654444444444324432432210222100222210002100210000000000222222224444444444654444446546654465465465446666665466666
9,102210210022210222222222222222432443224444466544654444444444444444444444444444444446666660000000076000021000000000076666666666660760076600000000
1,000021000002100000000121022243244444444654444654444446544444466544444654444444446546666660760000210002100002210000000021
6,00007660000221022222432344444444444466544444465444321022102222222222432222224444324444444444654665446666654666666660766666600760766000076000000000021000000000000221
9,021000021022100222221022222222222444444444466544444465444444444446544444444443244444466666607600000000000000000076666666666076000000000021
3,10000022100766076000000222222222222243244324444465446543243244324443224324444654446666544654666654666544666666665466666600000000210222222222222210021022221000076607607607666600
0,221021021002222102222222222432444444444446660000007666666546546654465444654466546544444465444324432432222432222221022210222210021022102100002100000000000007600022222244444444324444
0,02210222100222210222222222243222222224432432244444432444444444444444444444444654446666544666666665466666666666660766666666007607607660000000000000000000000221000210021
2,210222210022210222222222224324432444444444444654444654446654465444654654432222222222102222222222444444446666666666666666666666665466666666000000221000210021021000022102100021000021
0,02210222100210222222222222243222443224443244324322444324444444444444444465446654654654466666654666666666666666660766660076660007660000000000000000000000221000210021
6,2102210000000021000022222244444444444446654446544654654443210210222222102222224444444466544465444444654444654666666660766007666076076600000000221000000210000210
8,1022102221002222221022222222224324432244444665444444666544666654654654444444444444444465456546666666600000000000000022102100000076000076600000000
4,210221002222244322224324444321000022102100210222222222224444324446544446654446544444444654466546665465466544446544444466666666666666607600000021022100766076660000766000000000000221
0,100210002100222210222222222243244324443224444443244444444444446544466544444465465446666546666666666660766660000760000000000000000021000000221000
7,210222222222222222222222432244324324444444444444443221022222222432444654466666666666665466665444654444446544654666600000000210000221000766665466666600000000221022222222222210000760
2,100000000760076607666076666000000222222222224324432432432244444444324444446544446654322432443222432222444444446666660760076076607666007666666666607666600000021022222243222210210
1,100007660000000000000002222224444324444444444444444444444443224443244444444444446666660760000000000000760000000000
9,1002102102100221022222222224324444324322444444446654444654446544446544466544444444465466666607600000000210000002210076666660760007660000221000
5,100222222221022222222224322224444666654666666666654432432222222243222243222224432243243244444444654444654665444466666666665466666607666660000000022222432222102222221002102100007666
2,544322444321000210000221076600007607607660076076660766546660000002102222222243222244324324324432243244444432444444446544444654466546544444466607666654666666666666666076000076000000
4,000021022222222432344466665465466544444444444443224322222210210000000000000000021000022222222444444654444444444444443210222222224444446666665466654444444432444444666666076000000000
8,102100221022222222222222432244444466666666076654444322432432221022221021002222224444654665465446546666544444444444444465444654466665466666666000076000002100002210000210002100007607
5,002100000021022222222222222222222222222222432444444654666666666666607666666665465446654443221022222222224324444324444444465444654465466546666666666666666666666660760000002222102222
2,100000021022102221000022222222222224324432444444444444654444446544444432432443224446666666666666076546654666544666654666666666666000076600000221000022210221002222222222222210221021
9,210021021022100222102222222222222444444443244444465444444444466544444444444443224444446666660760000000000000000000076654666665446666666600766076000000210002210
7,222222100222102222222222222222222222222244444465465466544654446544446546654444446544444444446544654666666000000000000021000000210000022100210002100007666666546544654666607666000000
9,102210210021022222222222222222222224322244444444444446544446544466544444465465466665446546546666544654666666666600000022210222210210021022102100210210766607666600766607600007660
2,221021022210022102222244443224324444444444444654443243222443224324322224444324444444466666666000076000766007666076666665465446654654666666666607660000000022102100222210222221022102
9,10000002102100221022222222432443244444444444444444444444444444444465432444465466660000000000000000022100000000766546546666666607600000000
7,221021022210022222222222222210222222444444446544444444665444465444444654446544446654444446546666660000221000002100002100002100000221000021000210000766654666666665444466546546544666
4,100002222224432444324444443222222221022221000000000000022243224444324444444444444444444444444465444444444446654666000076000000000021000000007654665466666544666666660076600076000000
9,221021021002222221022222222432444432444432244444444444466544444444654444654446544665466666666660760000222222221021000021000766666666660076660007660000000000000
3,310022222222102222222222222222222432222224432244444444446654654465444322243234444444444446654654466666654666666666666666666666666660760000002222222222432222222222102222221022100210
2,102100002100002210222222222222222222243244443224444444444445654444465446544466546544443222243244446666666666076707654466666666546666660766600766000000000000001210222102222432432443
7,002102100021007666666666666000000222222221022222222222222222444444446546654465465444465466544465446546544466544654324444654666666076000000002100221000210000210210221
3,100002102221002222102222222222432444444446544446546544322222222444324444444444654466546546665446666546666666666660766660000222222432222221022210222210210021000000766607666666546666
6,10210000221000210000222222444444444466544446544446544444322222210222432443224444444466546546544666654666666666666660766000000000000000000221000210000210
3,100000000210022222210222222224324432432222444444654665444432243243244443224444466544654446666544666546666666666666666607666666007666600000000222222222222244324322222222222102100210
6,2210210210000210221021000022222243244446544466544654654654466546546544443222222222222222432432444444666546666544666666546666666666666666607600760000000021021022100002102102100
8,222210210022222210222224322444444666666666665465444432432222222222210222222222222444465466666654443244322444444446654654666544666654666666666666666076000000000002100022100210210766
8,000022210222222221002222221022222222222224324444444465444466544446665466665432222444444444466544654654666654465466666666666607666666000000766000022100022210022222210766600076600000
3,100222102222222222222224322222244444444444444432224432243244432444465444654444665465446665466666666076600760007600000022222222444432100210221000076666666666666660760766000022102102
7,100000022222222432222222222222443222224322224444444465444466546546546544446654654444654446544446666660000000000210000210221000021021000022221000210076666666607666666666607666
0,2102222221000022222222432222443222444324432244432432444444443234444444444665465465446666546666666666666660766666007666607607660000000000000000000000221000210000
9,00222102222102221002222102222222243244444444654444444446654446546544444465444466546546544446666666666000021021000210022100021007666666666666666000000000000210221
2,022221021002102210000766076666666666660766660000210222222222222243222222224432432244444444446654444654654665446665465466665466654432222222222222222222222224444456665466666666666666
7,322222222222222221022222222221002222222244322224444444444444444446544466544444444465444444444446666666600000021000000000002210000002100000000021076666666666666665466666666666666666
9,210021000222210022210222222222222244444444446666076076546654654465465466544322221002102102210222222224446654444654446546544446654654444654444446546666660000000000210000002100766666
0,2102210000222222224444321002224432243222224444322222243224444443244444444444465444466665465466666654466666654666666076660076666076076000000000007660000000022100000000210
5,100210002221002222102222222222222222222432344466666666666666666654654666544322222432243244444444654444665465465446546654654466665466666000000210222210210021021022100002107666607666
4,000021000000210222244444444444444444654432222210022221000000002100022100222444444444444444444444444654466544465444444444446665466666666000000000021002100076666666666666666600000000
5,000000210210022102222222222222222243222223444446666660766666666546666546665446654443224432432222222243243244322444444446654446544666546666666666666666666607600760766000221000022243
8,100210210210022221022222222222243224432444444446666665444444654654443244444465444444446654466654666666666666666000000000000021022100000000766000000221000
4,100222224444444444444654322222222224322100021000000000021000000000002222224444444444444444444465444665444444446544444432444444666666660000760002100007666666666666660766660000000000
3,310221022210076666666666660766000022102222222222222222222432224444444444465465466665443224322222432243244324444444465466665466654466666654666666666666666076660000222222221022222222
3,222222221022222222222222222224322244444444654444324322443243243224444444444444446654654466665466666666666607666666660076666076000210022224432432222222222222222210221002107600007660
1,10000000000000002210222432444444322444444444444444444444432444444444444465466666607600000000000000076600000000000
7,1002222222222222221022222222222222222224324444446544446544444466544444654444654444444465444444666666076000000002100000000000210002100000000221007666666666666666666666666000
8,02210210022222210222222222222222222243244444444444446546544666654654666654654444444444444446665444466666666666076660000000000021000222210000007660000760000000021
9,221021021002222102222222222222222243244444444444446546654444446544444444654654444444446654666660000000000000210210000007654666607666660766076000000002100
7,221021021002222102222222222222222222444444446546654444446544654444465446654446544444444654465466666600000000210000210221000021000002100002100022100007666654654654466546666666600000
6,210000002210000002102224444444444654444654444444444444444432222222222443244444444666546666666607666600760000000076000000210000000000
2,100000221000000210022222210222222222222432344432444444444444465444666654444654324324444322444666666076076666007654466665466654666666544666654666666076000000000002102210222100222222
1,100210002102100221021000000222222444444446654654444654654466544465465444465466544446544465444466660000000000221000021000021000222210
7,102100222222222222244321002222222222443222210022222244444444466544465444465446654446544446544446544446654444446666666600000022100002100002100002100022100210000210007666666666666666
0,000022210222210210021022222222222224324432244444444444444444444466544654654666654654465466546666654566654666666076660076600000000000000121021000210000221021
5,000222210000210210022221022243221022222444444654666666665465446654322224322244444444444444444654465444654466665466666666666666607600760000000022222444432222432102222102100002100017
6,00022100002102102101210222224444444465466666654444654444654446543222222222244444444444654665444465466666666660000760000000000000002100021000021
5,102100002210210210021022224322222210222222224444654666666666666666544466544322102222222222432432244444444444444444665465444466665466666666666666666660766666666076666660000002102210
2,000022221022222222222222222224324432444444444444444446544465444432222102222244444654465466665466654466665466666666000000210002210000002100002100021000000221000076607666666666654666
9,21021000022221021002222102222243224444324444444444444446544444444444444444444444466660760000000000000760000007665465444466654665466666666660000000000002102210000210
5,0210021022102100210222222222222222224444654666654666546666532222224322224324444324444444444444444444654444654666666666666666666666607666007666600076000000000002102100000000221021
4,102222100222444444654444444444432222221000021021021002210210000210222222444444654665465446546544446654654654444654446654444446544444466607660000221000000002100007607660760000000000
6,221000210000222222222244446546544466544444444465444444444465444432432222221000000002100000021022221000022222222224444444444654444446666544446543244446546666666607666546666660766660
2,324432432100002210000021000000760000766076666665466654666600000000002222222222222224322222244324444443224444444444444466544446544465446654444444466607666666665466666666666660766600
2,210000222210210222101210222224444322224443244444444444444444444654446544322244444654466666600766666666544666666546666607666666000000000002102102222222222222224322221021002100000221
2,100000021022222210022210222222222222243244444444444444465444465466546544446543244443243224444446666660000760766666654666654465466666666660000000000222222100222221022221021002102210
9,310021022221021002222221022222222222244444444446660766666654666666544666546666543222222102221022222244444444446544446544466546544654654665446546666666600000021022221021002102210210
0,02210222221002210222222222222432222443244432444432244432444444444444465444665444466654665446666654666666666660766666666007666000766000076000000000000000210002210210021
7,210021022222222222432222222222222222222224444443224444444444444446654444444465444444444444466666666076000000000000000000002102100000000766666666666666654444446666666600760000000076
7,1000000002222222222222222222222432222224444444444444665444444654654444654665465444465444654565466666666000000002210210000210210022100021021000021000221766666666666660766666
2,100210000007654466660000002102210021022243224444324444444465444444446654444654443210222210222444654444654446544666654666666666607600000021000021000210000221000
2,000210000002210076666666654466660076076000000222102222222222222224324432432244444466544444444444432222443222222444654666666666666666666665446665466666666666076660076607600000000210
6,210002210021000210000222222444444654446654465444654432222222222432444322444444446654465465465446666665466666666076666000000000000000221000000210000210
3,222210210210222210076666666666546666660000000022210222222222222222222224322244444444444654666654654432432222444324444444465446546654666544666666546666666666666666600000022222222102
4,221000210022244444444444654446544446654443221022222222222222222102222100000000002100000000000222432344444444444444444444444444444444444444444444666666076000000000000076666666666666
2,100000022222222222222222222224322244322224324444324444465446666546666654666654444654446666546544322222222221022222222222224446666546665446666666654666666666666666076000000002100002
0,10221000000222222222222222224322244324322444432444444444444444444444446544446654654466654666666666660760076660007660000007600000000000000000210000
5,100002102102210000222224444322222222222432222224444446666007666666666666666544654446544443243243244444444654465466665465446666546666607670002210222222102100222100076000076000000000
9,000021022210022221022222222224322224432444654444446654654465444654444665465444654465444665446546666660000002210002100210002100221000766666666076600007600022221
6,2100002210222444444446544444444444443210210022221022210222222222222243244443224444444444444466544654666654666665446666666654666666660766660000000000000000000000760000210000000000
2,210022221022222222224324432444322444444665444444654446544654446654654444322222222222222210222222222244444466666654666666666666666666666666660766600000000210021022100002102102100002
1,100000000076000000000222244324444443224444444444444444444444432444444444444466666600000000000000007660000000000
9,1000021021002222102222222222224444324444444444654444654444444444654444444444444446666660760000002100000000000000076666666607600000000
0,0210222210000222100012222210222222432444465444444324444444444444444465465444466546665466665446546666666666666660760076000000000000210000210221000021021
6,000210022102100002221022224444444465466544654654654444665465444465444444324324322221000076000002100210222210210222222432444444444444444446546666544666546666666666666660766660000760
0,0021022210222210022222222221022222222222432444444446666076665443243244465444465466546544446546666546665446546666665466666666666000760000000000021000000002210210210221
4,21002221022224444446546654322221021000000210000012102222244446546544444444654322222444466666546654444444465444444444446546666000000000000022100000000210766666666660000000000
8,1021002102210210022210222222224444446666654666654654444322210222222444654466665432243222432444432244444466544465446665466666666666660766600766000000000000221002100021076000000
4,021000021022222244444654444446545654654322224322210210000002210000021002100022100002224444444444444654444446654444432210222102222444444654665466666666544446544444444666666660000000
3,022222210222210217666607666666666654666000000000022222222222222432222224432222224324444444465466665446665465432224322224432432444444444466654466665466666666666666666666666666660000
1,21000021000210000002210021022222244444444665444465444654444654444446654446546544444444466665466666666000000002210000210210000210002210
5,100210210210022102222244443221002222222222222222244446666546666666666546666665446543244444444444444444666546654466666666007666000766076000000222222432432443222210021000007600760760
4,102210000210222222444444665465444444446544324444432443222210021022221021000000210221021000022244444444446544446544466544444444444443224444665466607600000000000766665466666666660760
2,310022222210222432222222222244324324324444444444444322432224323432444446666666600076666076007654466665465466665466666666666666600000001210210210222210022222222224432100221000000766
9,221021021002222102222222222432443222243244465444466546544654654444446654654446544654446654465466666666000000002102210021021000021076666666607600000000002100
5,100021002222102221022221002222222210222222444444446666076546666546665446666543222222222222222432244444444444444466546544654665466654466666666665466660766666666666670760000022222222
7,000222210021022222222222222222222222222432344444665444465465444466544465444465465444665446546544446546666660000002100021002210210000210002102210000210210000007666666666654654665446
3,221022210222210222100766654666666544666666000000002100222210222222222222222222222222444444446546654465465466544322444444444444665465446665466666654666666666666666666660760000000022
1,1000000000000000221022243244444444444444444444444444444443224444444444444666666660000000000000766000000000000000
5,000000210000210222222224322222222222443244466666666666660765465465444466544444432222224322224324444444465444466546544666546666666666666000000222222102221022100210007666666666600007
4,100022224444443244444444443222222224321022221076000000766000000000000022224444444432444444324322444444444444444444444444444446666000000000000000007666666666666666007666666660000000
5,0000210222210000222222222210222222222243222244444466660766666666666666666666
3,100210222222222222222222222222432443243224446654444654444322224324324444444465444465444666654466654666666666666666660766666600000000222222222243222222102221002210210766666666007666
7,100000022210221002102222222222224322444444444444466544446544465465446654446544446546544456546660760000210002100002102210000210210000210002210210076666546544666546666660
3,221021021021000076546546666660000021002222102222222222432444444444446543243222244324444444465465444665446546546544665466666666666666666076007600022222432222222221021021002102210210
8,10007600000000210022222210222222222222243244443244444444446544654666654654654444324444446544466665446666665466666666660760000210002100221021021002100000000
6,000210022102102100210222222432444465465465446654654654465466544465444432102210021022210222210222222224324444444444654654466546546544666654666666666666666660760076000000000000210000
2,222222224322243222210210760076000000002102222222222222432444444654444665465444465466546544444444322224444666666666666600007607654666666546666666666666000000000000210221002221022221
4,221022210222222224446665466544654654322244322100210002102100002210210000222222224444654446666544444465465443222222222222222444446666666666666666666654465465444665446546546654465466
6,222100002222102102101222102222224444444466665465446666544465446546544466544322222222222222222222222244444444654446666544666665466666666666666666076666000076000000002100000021000221
1,100000000000002102222224444444444444324444444465444444444432444444322224444446666666607600766000000760000000000000000000
1,21000000210000210000000022222244444444446544444465444444665444444654446532444446544654666666000000002100000021000022100000
4,002100000022222343244465444466544432210222432102210002100000000021022224324444446544444444665444444446665446544444665446544465446546666660000002102100002210002100007666666660766660
0,10210022102222243234321002221022222222222222243234444432444444654444444466544446546666546546544654666666666665466607666666076666000076000000000000210000002210000210
0,2102100221021021002222102222222243244324322444665322444444444466544444465465444665446665465466666654466665466666666660766670000000000002210000210002102210000210
5,102100222222102222222222222222222222224322234446654666666665466666666665446546654322443222224322224324324432244444444444466665446666665466666666666666666660760076600000000221000222
8,21022100222102222224321022222222222224324444444444465444665446546546544443244444444654446666544654666666666666666000000000021002210210210000766607660760000000000000
6,21002102100002210222224322444466665465465444466546544446544444432100210221022222222224322243224444324444446544466544654666666666666076666007607666607600000000000000021000000221000
7,222100222222221022222222222222243222222443243224444444466544444465444444654665465465444466665444465466607660000221021000021021022100002102102210000210000760766666666666666666666666
4,222444444446544432222222210222100002210210002100221000000002222222244444466544444465444654432221002222444444666654666666665446544465466544446546544666666660000222100022100007666654
2,102100222222221022222222222444432444444444444444444444444443222210210000002222224324444444465466544654666654666076666076007666544666666666666666007660760000002102222102222222222222
8,100000000002100222222102222222222222432444444444444465444466546544444444444465444444666654466654666666666666666000000000000000002100221021021000000
0,00000021022222222102222100222210222222224324444446546666544654444443244444444446546654444666546546666544666666546666666666660767000760000000000210121000210210022102221
2,100000000210221002102222224444322222444444322444444444444665444432243244443244444444666660076600000076544654665466654466665466666666666600000000000002102102210022210222222222210221
5,210222222444446544443222222432222222222443243222244444444444444444446666544666546666666666666076666666600760766000221002222244443222222222222222102210021000760076607666666666607666
4,2100002102222100222222222244443210221000022222444444446546544446654654444324446666654466546546546544665444654465466666600000021022100002102102100766666666076000000210002210
8,021002222102222222222222222243222443224444466544322222244444465466666666546543244324322224444444444665446666654666666666666666076000000000007660002210000766076076000000000000021
3,321022222222107666666000000222102222100222210222222222244446546654654444446544444444446654444654446544654666666546666666666666076666660760000000000000210222244432444444322222222102
0,021000021022100222102222222243244443224324444444444444444444444446546654444654654466665466666666666666666076000000000000000000210000022100000021
6,100002100021002210222222224444666654654654444446654444444444444444432210002100210222222224324444446546544666654666543244446666660000000076007600076000000000021000000
4,000000002222432444444444444465444444443243210222210210210022100021000021022222244444444444444444444444444444443244444465466607660000000000000760000765446666546665466666666666076000
8,102210000210222222222222222222244444444444444444444324443224444446654444446546546544666654666666666607600007660000000000221000021000000007607660000
6,0210221002102221022100222102222222244444466654665466666544665444654465465466543222222224432244444444446654654466654666666666660760076000000000021000000210221021000021
4,100000021002224444444444444443221021021000021000221000022222444444444465444444654444444444444444444444444444466660760076000000000000000766666666000760000000000
1,100000000000000000000222432444444444444444444444444444444444444444444444666076000000000000000000000000
8,2210222221022100222102222222243244444444444654444444465432444432432244444444665465446666665466607666600766600000000002100007607607660000000000000
1,10000000021000021000000222222444444444444444654444446654444444444654444324444446546666666600000000000000021000000002210
5,322244322221002222222222221022222222222222222222224444666654666666665466666666665466666654465444324432432243222432444432244444466546665466666666076000000222221076076660076607600076
4,100000000000002222224444443244444444444444465444444322210000000000000210000002210222222224446654444446544444432222224444654666654446544444444444666666000000000007654466666666666666
9,102100210221021002102222224444443244443244444444654446544446544466544446546544444466660000000022100002100021002100022100000000000766666654465466546544443210222222444654666654466600
4,210221002221022222222444466654665465465444444665443222222222221002222221000222100002210210222100222244444444654466546546544665444654654465444324444446546654465466666666076000000210
3,222210222222221021766666666666660760000002102222222222222222222243244443244444444654444444444444444444654444666654666544666654666666660766666600760007600000000222224322432443222222
2,222100222222102222222243222244324444444444444444444444446544466546544322222222222222222222444445666666665466666666666666666660760076000210210021022100002100021000000000000076666666
0,31021002210222102222100222102222222243234324444444444444446544466544446546666544465446665466665466666666666666607666666000076000000000021022102100210221022
5,000000002222102222222210022210222222444444654665466666544665466654444322222243243243244444444444446546544654666666666666666076666007600000000210221022243243222222443222210000766076
0,000021021022100222221022222222432244324444465444432432444444444444444444446546544446666665466666666666666666076007660760000000000000210000000022100021
7,210000221022222222432222244322224322222244443244444444444444654444665444444654444444466666607600000000210000221000021000000000000766666666007607666654444444444444444444444666076600
9,002100022210022221022222222432444466666666546546544665465444432222221002221022100000022222222444444446654444654654444446544466544444465444466666666000000002100002210007666666007666
2,100000000210022221022222222224324432444322444444444446654446544446543243244322444444444466666607600007660765465466665446666600766000000000000000002222222222222221000210000765466666
9,21000021021002222102222222222444432444446544446544443244444444446544444444654444665466600000000000002100000000000076666666666007600000
8,210021000210022102222243222222224432243244444444654444665465465432444444324444654446544654666666666666666666660760000000021000022107660000000000000221000
9,1000000000002102222222222222432224444444444444444444444444446544444444444444465466666600000000210000000000000007607666600760760
6,1022102100222102222222222243244324446546666666654465444445654444444432210021021022222222432432244444444444665444666544666654666660766007607607600000076600000000000000022107660000
5,102222222222222222224444444466665466665446544432210222221022221022222222224322224324444324322444444324444444465444666666666666666666666666666666666000000002222244322222222222222222
2,210021022221021002222221022222222222243234324444444465466544444465465444466546544443243222222444654466666666666670766666545654666666666666076700000000000022221021002222222222222443
4,100002102100002222224324444654666654444654444443244432222221021000000221000210022222244444444444665444654654444444444444443244446666660000760000000000766666666076007600076600000000
4,221000210021022224324444654446654465444654444443222222222210222210000002100000021000221002102224444444465444444654444444466544444444444444444654444666666000000000000000765466666666
6,2102210210000210210121022222444444446546544654446654465465432222222222222224444444444444446654666544666654666666666666660766000000000000000000221000210000210
4,210000002100210222244444444654444665444322102222210221022210022100022243244444465465466544654654444446544444665444465444465466666600000021000221000000210000766665466666666000760000
8,10000002210222222222222222224444321002222224444665465465446546654444444444444446544465444444654565466607600766000000000000221000000210000007607660000
4,102210222432444654444446544446654322432222221022222100022100002100000021000221000022222222444466544444654444446544444444665446665444654444665465444465466666666000021000210221007666
1,100002102100000000000002222224324444444444465444444444444444446544444444446654444666666666600000000000002102210000000000
7,022221022222222100210222222222222222432223444444444444665444465444446544446654654654444446544446666660000000000000210210001210002100000021022100007666666546666544666546654666544665
5,007600021021002222102222222222222222244444444446654444443224444444444444444444466546546544654666666666666607600760000021002102222432443210021022100007666666665446666660076000000000
8,021002102210222100210222222222222222444444654654444665465465444465444665444444446544444465446546666666666600000076000000002100002210222107607600000021
9,02100210221021002221022222222222432444444446660007665444444446546544446654444446544444654444446544446666660000002100000021000000765446666666600000000210000221021
5,102100000000022222222102222222222222444444446666546665446654322222243222244324444444444446544446654654666544666666546666666607666600760000000022222244443222102222221002102210210000
9,2210210222100222222102222222243244444444444322102222224444444565465444654444665444654444444446546666660760000210000766666666666607660007600000076000000210210000
3,322222102102222100766666666666666666660000000000222222222243222222222222222443244444444446546666665446544466665466666666666600000000222222
2,222100222210222222222243222244443244443243244444444444444444654654444322222222224322444566654666666666666666666666600002210210002100000021000000000000076000076076666544446546660766
5,210221000021000210000222244444432222222244466544666665466665465443222432222224324444444444654465466665466654466665466666666000000002222224321022221021002102210766007666666666666666
8,10000210002100221022222222222222432244444444444665444654465465444444444444444446654654465466666666660766000000000002210002100210210221076600760007
2,002102224310222222222222224322443243243244444444444444465444432222432224322443244466666666660766660076666544654666546666666607666600000000000002102222222222222222210000002210007660
2,100000021022102100222102222222222243244444444444444444465444446654465465432444444444446660000766665466654566654666666076000000002100002210210022222222222222210210002100000022100007
7,100222222222222102222222243224444444444444443222222222244324444444444666076666546666665444444322444444446666660000007600000076607666660766000000000002222222222222100076666666666666
2,102210210022210222222222222244444444444444444444444465444466543222222222221022222244444444446666546666666666666666607666666546544666654666666000000000000022100000022222222224432100
8,210000222102210022210222222224444446665466665465446546654444322100222102102210222100221000000222224444444465444466665466654465466546546544654444444444444456665466666666660000000000
4,1021000000210022224432444654444443210210000000000121022243244444444444444465444444654444446544444444446654444666660000000000210000002100007666666076076000000
1,21000021000000210000000022222222444444654444446544465444466544465444465444654444665444444666660000000021000021000210000221000
9,100022100210222222222222222444444446666666666666665444432444322224432100210210002222224444444444444444432444444322444444446654666660000000000076600000000007666666666607666076600000
3,10210000221000000007660765466654666607600000022222210222222222244443243244444444444444465444444324444444444446544654666666666607666600760002222222222432102210076600000760000
6,100002100000022222243244444465444444444456544444322102102222224322243244444432244446654654666544665466666666666666000076600000000000000000000000000221000
0,102100210222210210021022222243222244322243224444324444444465444665444465465466546544654654666666544666666666666666660076607600000000002100002210210000222210210
2,343222222100021000022102100007666666665466665446666666600002100022221002222221022222222222222243244444444444444465456546546544444444666666666665466654466665466654666666666660760000
2,3100000000007600007607600000022222432244324443244444444444444444444324322444432444446666660760000766665446546546545654666666666600000000002100221021022210022221022
9,0021022210222210022222210222222224324444324444446544444465466544465444444446544654444444466666607666600000000000221021000076666666666000766076000000210221
1,1021000000221021000022222222444444654446654444654444444444444654443244444444444446660766000000760000000000000000000000
2,102100221022222432210222222224444324443244444444444654446546654432222222221002222222344432444444446546666666666666660766666607666666546666666666076600760000021012100022222210222221
7,000021000217666666666666000002222210022222210222222222244444444654654444446544665444446544446544444444654445654666076000021000000210000000021000221
2,100760002102221002222102222222222224322444432444444444444465444665465444432432222221022224444446546654666666666607607660076665446546666665466666666666076000000210002222100210222222
1,00002100000210000221000000222224444444444654444446544446546654444446544465446544444444666666660000000021000021000210000221021
3,002102102100007666666666666660766000022102222222222224322222244324324444444444654465465432222243224444444466544654654654466546666666607600760002222222210222100221076666660766660076
